"lab","max.dist","min.dist","mean.dist","size","mean.cl.sil","mean.sil","method","strategy"
43,0.917162068765154,0.586799132940283,0.76513345442903,20,-0.0186177897705155,-0.0327082580171521,"random","Kmeans partition"
41,1.01002015602056,0.602352378491719,0.783628250872855,20,-0.0242144371857158,-0.0327082580171521,"random","Kmeans partition"
49,1.00903692307733,0.552911023563429,0.79972062723846,20,-0.0347422317223271,-0.0327082580171521,"random","Kmeans partition"
17,1.03047905345327,0.525821204918031,0.798133179612041,20,-0.0597953676523921,-0.0327082580171521,"random","Kmeans partition"
11,0.931806409739646,0.634682203452279,0.773637537682896,20,-0.0432864089894861,-0.0327082580171521,"random","Kmeans partition"
44,1.07792128088021,0.56976177396559,0.821972841773791,20,-0.084607500790098,-0.0327082580171521,"random","Kmeans partition"
1,1.02410584932204,0.453375055941408,0.752645665403554,20,-0.00906861232202704,-0.0327082580171521,"random","Kmeans partition"
42,1.12398862501289,0.642535098100318,0.817724444591614,18,-0.0859286534098419,-0.0327082580171521,"random","Kmeans partition"
50,1.01085018637362,0.52377990023615,0.780614191986526,20,-0.0303875680874558,-0.0327082580171521,"random","Kmeans partition"
36,0.990025856459062,0.57022409507072,0.788643399340243,20,-0.0348301684013352,-0.0327082580171521,"random","Kmeans partition"
25,0.94694117865226,0.54349621481563,0.759182900154269,20,-0.0102951808777576,-0.0327082580171521,"random","Kmeans partition"
8,1.0075504531617,0.519242918603111,0.767074357611757,20,-0.0199984382146346,-0.0327082580171521,"random","Kmeans partition"
45,0.994054350439397,0.553752105299371,0.785275895444248,20,-0.0525146076391407,-0.0327082580171521,"random","Kmeans partition"
6,0.961835484647602,0.588722330087978,0.81325384664609,20,-0.0777298708267381,-0.0327082580171521,"random","Kmeans partition"
51,0.958939045372534,0.562963241562862,0.760832349342728,20,-0.00657336127828679,-0.0327082580171521,"random","Kmeans partition"
27,0.980538907665127,0.535156678814502,0.758010691230586,20,-0.00783354135240336,-0.0327082580171521,"random","Kmeans partition"
29,0.953469658259829,0.539045148193917,0.770740650751919,20,-0.0266432642401417,-0.0327082580171521,"random","Kmeans partition"
40,0.946490290413207,0.550241724621415,0.777120029378887,20,-0.0345093794759989,-0.0327082580171521,"random","Kmeans partition"
38,0.967374644368989,0.574335223840632,0.775722434259568,20,-0.0413954604674766,-0.0327082580171521,"random","Kmeans partition"
30,0.950752528910844,0.46941120089444,0.761637502637389,20,-0.00588116938362522,-0.0327082580171521,"random","Kmeans partition"
