"","lab","max.dist","min.dist","mean.dist","size","mean.cl.sil","mean.sil","method","strategy"
"366",27,18.1529357402451,11.5154395340096,15.297095521116,20,-0.00718375407991614,-0.0154709721344696,"elki","Kmeans partition"
"367",2,17.7861533267325,12.2461361193247,15.343182459565,20,-0.0103195923534422,-0.0154709721344696,"elki","Kmeans partition"
"368",12,17.9946788608453,10.0102672398652,14.9643817743413,20,-0.013190025589177,-0.0154709721344696,"elki","Kmeans partition"
"369",1,17.9612387325881,11.2578298030272,15.539448062832,20,-0.0172286744777333,-0.0154709721344696,"elki","Kmeans partition"
"370",30,19.540894946119,10.9048545362076,14.6203227674748,20,0.00284844634858763,-0.0154709721344696,"elki","Kmeans partition"
"371",44,19.029391368884,12.1948040701724,15.6485573900975,20,-0.0262980026827243,-0.0154709721344696,"elki","Kmeans partition"
"372",11,18.1020546225221,11.5767032491845,15.1192174790687,20,-0.00702083201590402,-0.0154709721344696,"elki","Kmeans partition"
"373",16,19.7564428877021,11.228239953739,15.5505455648585,20,-0.030016785975223,-0.0154709721344696,"elki","Kmeans partition"
"374",32,18.4634950395698,11.6588789094133,15.1395127141482,20,-0.0106412511042445,-0.0154709721344696,"elki","Kmeans partition"
"375",18,18.8623612436935,12.7370921732498,15.8838393193598,20,-0.0416710587060399,-0.0154709721344696,"elki","Kmeans partition"
"376",42,18.2784591802306,11.8733186007616,15.0879256527308,20,0.00570941138706913,-0.0154709721344696,"elki","Kmeans partition"
"377",3,18.354143080285,10.3932971660734,15.2138824030207,20,-0.0151209031006606,-0.0154709721344696,"elki","Kmeans partition"
"378",5,18.3920367764463,11.4845787899564,15.2434378765565,20,-0.0160765075376521,-0.0154709721344696,"elki","Kmeans partition"
"379",36,17.8222894038097,10.562634654624,15.0538637473414,20,-0.00509400512256672,-0.0154709721344696,"elki","Kmeans partition"
"380",14,17.7619419800955,7.95453629990151,14.9989415373592,20,-0.0118344659793344,-0.0154709721344696,"elki","Kmeans partition"
"381",28,18.3733270550779,10.0552339247873,15.396802152591,20,-0.0188571405450358,-0.0154709721344696,"elki","Kmeans partition"
"382",13,18.6767755719149,12.0881763612566,15.7442603168997,20,-0.0348496780067844,-0.0154709721344696,"elki","Kmeans partition"
"383",10,18.3276161811567,11.5992750343413,15.1405462779904,20,-0.00814387138341909,-0.0154709721344696,"elki","Kmeans partition"
"384",46,17.9848174314922,11.3742908333706,15.0146421606618,20,-0.0101810775083724,-0.0154709721344696,"elki","Kmeans partition"
"385",22,18.6984764260533,10.7274639864068,15.1316089768041,20,-0.00475526841030118,-0.0154709721344696,"elki","Kmeans partition"
"386",26,17.5973259586454,12.0286975791433,15.2730594160301,20,-0.00676627711188759,-0.0154709721344696,"elki","Kmeans partition"
"387",38,19.0738186259991,12.2679435810565,15.3408213793163,20,-0.0150969790288412,-0.0154709721344696,"elki","Kmeans partition"
"388",9,19.477232766324,12.6121117930688,15.6390553935846,20,-0.0193187616172954,-0.0154709721344696,"elki","Kmeans partition"
"389",33,18.4388965100092,10.9741138591362,15.198463203947,20,-0.0158976850385135,-0.0154709721344696,"elki","Kmeans partition"
"390",4,17.9245513800776,12.184973532921,15.2168733872706,20,-0.0275340052788317,-0.0154709721344696,"elki","Kmeans partition"
"391",21,18.0829530724573,11.1675094572946,15.6010412083436,20,-0.028669553676909,-0.0154709721344696,"elki","Kmeans partition"
"392",40,19.1635423672315,11.8912419336153,15.8686865051471,20,-0.0330991657371326,-0.0154709721344696,"elki","Kmeans partition"
"393",25,17.1747138628723,10.3977782994242,14.776315023173,20,0.00323411402164101,-0.0154709721344696,"elki","Kmeans partition"
"394",45,18.2662422513103,10.4065611611378,15.1418557427935,20,-0.0145560393201446,-0.0154709721344696,"elki","Kmeans partition"
"395",19,18.0995730165237,11.6495111352652,15.2954348781059,20,-0.0153181773780813,-0.0154709721344696,"elki","Kmeans partition"
"396",41,17.948506651591,11.2143277794696,15.0402599785992,20,-0.0102559434207663,-0.0154709721344696,"elki","Kmeans partition"
"397",39,19.9859080706582,13.2534195908564,16.2196142342943,19,-0.0616910801066681,-0.0154709721344696,"elki","Kmeans partition"
"398",17,18.0526975832838,10.8799236192016,15.3235971449935,20,-0.01902214788596,-0.0154709721344696,"elki","Kmeans partition"
"399",47,17.9980882351478,10.7581285198044,14.7861859619815,20,0.00483482228147623,-0.0154709721344696,"elki","Kmeans partition"
"400",29,18.296036862891,11.3825951313802,15.5232538347307,20,-0.0266458069147153,-0.0154709721344696,"elki","Kmeans partition"
"401",27,17.7305039197376,10.2522315788196,15.2070408471939,20,-0.0167013591440404,-0.00860161845339439,"random","Nearest Neighbors"
"402",30,18.7579747150682,12.3068727820275,15.2673356442765,20,-0.0281476869497633,-0.00860161845339439,"random","Nearest Neighbors"
"403",44,17.7209341934273,11.7727882181969,15.2580047882631,20,-0.0103344075859825,-0.00860161845339439,"random","Nearest Neighbors"
"404",24,18.7696585745037,11.9917816412238,15.1027078567546,20,-0.0194722248085218,-0.00860161845339439,"random","Nearest Neighbors"
"405",16,17.0689070581986,9.44398194279041,14.0315859325841,20,0.0298856268956486,-0.00860161845339439,"random","Nearest Neighbors"
"406",39,18.7099584989327,11.6109704263811,15.1728118150489,20,-0.0169901728795236,-0.00860161845339439,"random","Nearest Neighbors"
"407",14,17.6212879284957,12.3609749030638,14.7674224894573,20,-0.00386992185068403,-0.00860161845339439,"random","Nearest Neighbors"
"408",28,18.4387779136117,11.1350059246626,15.1774442751048,20,-0.0104547156694183,-0.00860161845339439,"random","Nearest Neighbors"
"409",48,19.3776414096886,11.9213221670009,16.1789821580751,20,-0.0512835891428195,-0.00860161845339439,"random","Nearest Neighbors"
"410",21,17.929898884864,11.1997702679604,14.6507767647736,20,0.0115102906775223,-0.00860161845339439,"random","Nearest Neighbors"
"411",38,19.2635994561677,12.7523312557553,15.9684669715952,20,-0.0502072355726027,-0.00860161845339439,"random","Nearest Neighbors"
"412",9,17.0738329611489,10.0310015541855,14.5811685500674,20,0.0184118723566466,-0.00860161845339439,"random","Nearest Neighbors"
"413",4,17.4520510622217,9.4223006198744,13.7412214634874,20,0.0479410819952292,-0.00860161845339439,"random","Nearest Neighbors"
"414",11,16.915698234365,10.3932971660734,13.4499086259153,20,0.0527843034873413,-0.00860161845339439,"random","Nearest Neighbors"
"415",43,18.9267513233085,11.0926836499099,15.5475035083402,20,-0.0241803338261468,-0.00860161845339439,"random","Nearest Neighbors"
"416",20,17.9978759706069,10.8185746422515,14.6568989225014,20,-0.00554572698181104,-0.00860161845339439,"random","Nearest Neighbors"
"417",1,17.7205584939593,11.3179348409577,14.4547930482226,20,0.025666163087845,-0.00860161845339439,"random","Nearest Neighbors"
"418",18,17.0519442443195,10.3425717562069,14.3676886447813,20,0.0217360702788725,-0.00860161845339439,"random","Nearest Neighbors"
"419",6,16.9338880384006,10.7432048818897,14.3868826351919,20,0.0184830045876023,-0.00860161845339439,"random","Nearest Neighbors"
"420",45,19.0773336778801,11.5847424338912,15.8529322129322,20,-0.0358795325601067,-0.00860161845339439,"random","Nearest Neighbors"
"421",47,20.4408484539665,12.5933399306544,16.2610362507989,20,-0.0627913034180198,-0.00860161845339439,"random","Nearest Neighbors"
"422",40,18.2125379588486,10.8295031219708,15.3499199708912,20,-0.0185774794448627,-0.00860161845339439,"random","Nearest Neighbors"
"423",41,18.7133088454079,11.8388064691776,15.4799074252225,20,-0.0199825576777945,-0.00860161845339439,"random","Nearest Neighbors"
"424",3,17.2565812967461,10.4766558879991,14.0209639681737,20,0.025362222491036,-0.00860161845339439,"random","Nearest Neighbors"
"425",37,18.4647927458104,11.0620392801492,15.2215835327785,20,-0.0296798818268628,-0.00860161845339439,"random","Nearest Neighbors"
"426",22,17.9290446018414,10.562634654624,14.2314014800446,20,0.00989308711963449,-0.00860161845339439,"random","Nearest Neighbors"
"427",17,17.6686428701977,12.3258423986006,15.0676670269887,20,-0.00825378120312771,-0.00860161845339439,"random","Nearest Neighbors"
"428",23,17.9713667627844,10.8917702491803,14.3430436185633,20,0.0118002048623101,-0.00860161845339439,"random","Nearest Neighbors"
"429",15,17.3374579880786,9.33834470862753,14.3283199851073,20,0.0101151976078255,-0.00860161845339439,"random","Nearest Neighbors"
"430",13,18.1294436077284,11.2676543685637,15.0653040153626,20,0.00439529216627105,-0.00860161845339439,"random","Nearest Neighbors"
"431",26,18.4259094105482,10.9858257868561,14.9624851161593,19,-0.00846596768299152,-0.00860161845339439,"random","Nearest Neighbors"
"432",29,17.9833735002797,11.0803481877845,14.8062853350385,20,-0.00862450318732638,-0.00860161845339439,"random","Nearest Neighbors"
"433",36,18.3476370957164,12.5384097443639,15.6065010134883,20,-0.0405340794503367,-0.00860161845339439,"random","Nearest Neighbors"
"434",19,18.360324483919,11.7266744150306,15.1205095027468,20,-0.0135401921037138,-0.00860161845339439,"random","Nearest Neighbors"
"435",34,18.5237301484682,10.7585328144156,15.0520475243607,20,-0.0188150926354687,-0.00860161845339439,"random","Nearest Neighbors"
"436",31,18.382070560172,11.6395728063313,15.1068981985391,20,0.00921897672579052,-0.00860161845339439,"random","Nearest Neighbors"
"437",5,17.132682877571,10.1237908605632,14.3131399714993,20,0.0296003276087048,-0.00860161845339439,"random","Nearest Neighbors"
"438",42,19.0261994193482,12.5685385854823,15.7573770675536,20,-0.046231959567017,-0.00860161845339439,"random","Nearest Neighbors"
"439",25,18.4875657770221,10.5030331216102,14.9909979155161,20,-0.00413785286103223,-0.00860161845339439,"random","Nearest Neighbors"
"440",8,17.7086359560194,9.21028325302952,14.6180567639362,20,0.00972554348360064,-0.00860161845339439,"random","Nearest Neighbors"
"441",33,18.2907247655289,10.8799236192016,15.3571388028132,20,-0.0261431428418077,-0.00860161845339439,"random","Nearest Neighbors"
"442",32,18.334914299599,10.2832319863036,15.290813267738,20,-0.0101618629703473,-0.00860161845339439,"random","Nearest Neighbors"
"443",10,18.1486890318317,10.9161117593438,14.6839077928796,20,0.0290932520676888,-0.00860161845339439,"random","Nearest Neighbors"
"444",35,17.2813856201297,11.0906288341934,14.7107408942236,20,-0.00461056681323541,-0.00860161845339439,"random","Nearest Neighbors"
"445",7,17.5977959148369,11.3561578397449,14.8344768000464,20,-0.00427820724226534,-0.00860161845339439,"random","Nearest Neighbors"
"446",12,17.894041109663,11.5161678555024,14.4278480627305,20,0.00836946890329921,-0.00860161845339439,"random","Nearest Neighbors"
"447",2,17.6675680361819,10.1196681351981,14.4414313472448,20,0.00867507300307151,-0.00860161845339439,"random","Nearest Neighbors"
"448",49,19.6318310734208,12.2091446049702,16.2847983241632,20,-0.0649336577839906,-0.00860161845339439,"random","Nearest Neighbors"
"449",50,20.4065569079269,11.9026238602934,17.1746262303263,20,-0.0909590340773596,-0.00860161845339439,"random","Nearest Neighbors"
"450",46,18.8831595795277,12.0436570001316,16.0231191732002,20,-0.0589531697781593,-0.00860161845339439,"random","Nearest Neighbors"
"451",47,17.8921020215374,11.7497777002416,15.315190523444,20,-0.0209669853544013,-0.00419320343845945,"maxd","Nearest Neighbors"
"452",40,17.9588433138267,11.9151082097886,15.3117861771601,20,-0.0196802276724139,-0.00419320343845945,"maxd","Nearest Neighbors"
"453",18,18.8478814999276,11.6395538466171,15.1857115674402,20,-0.00805437798081183,-0.00419320343845945,"maxd","Nearest Neighbors"
"454",20,17.585816059735,11.4056065547485,14.8281238434316,20,0.0080264635624932,-0.00419320343845945,"maxd","Nearest Neighbors"
"455",49,18.8315666521164,11.5821080731217,15.8251700106703,20,-0.0403405126311601,-0.00419320343845945,"maxd","Nearest Neighbors"
"456",44,18.5816698032104,11.2186849943478,15.2474317078696,20,-0.0213165140176456,-0.00419320343845945,"maxd","Nearest Neighbors"
"457",9,17.4676403787186,11.2965433044198,14.6976564216552,20,0.0278856014060914,-0.00419320343845945,"maxd","Nearest Neighbors"
"458",3,17.5364862727665,9.21028325302952,14.8601212992152,20,0.0137962034486586,-0.00419320343845945,"maxd","Nearest Neighbors"
"459",11,17.9642962213874,10.3580143520543,14.7875296505607,20,0.00596604370326058,-0.00419320343845945,"maxd","Nearest Neighbors"
"460",25,18.4310676692578,11.5720896039368,14.7685047471514,20,0.00987565838877062,-0.00419320343845945,"maxd","Nearest Neighbors"
"461",1,18.2692601478694,10.0102672398652,14.6346963007987,20,0.0115240027698364,-0.00419320343845945,"maxd","Nearest Neighbors"
"462",16,17.1606135393335,11.7512984883587,14.6716975950856,20,0.0271043697494146,-0.00419320343845945,"maxd","Nearest Neighbors"
"463",41,18.2678680476777,11.7481858712536,15.0412519390968,20,0.000697628865289182,-0.00419320343845945,"maxd","Nearest Neighbors"
"464",23,17.5049338598239,10.9070602068647,14.2601017556471,20,0.0297753652126503,-0.00419320343845945,"maxd","Nearest Neighbors"
"465",27,17.8451204565997,11.2047688840533,14.8156255912742,20,0.0101036564164586,-0.00419320343845945,"maxd","Nearest Neighbors"
"466",22,18.0791333614836,11.668090529576,15.2967679076045,20,-0.00955975604964329,-0.00419320343845945,"maxd","Nearest Neighbors"
"467",43,17.9217341714475,11.135867084418,15.0806674321725,20,-0.00512846660666522,-0.00419320343845945,"maxd","Nearest Neighbors"
"468",14,18.8032781165516,10.8019840147011,15.1025517592537,20,0.00102423279009826,-0.00419320343845945,"maxd","Nearest Neighbors"
"469",46,18.4080644535465,10.7029832335763,15.5693642401337,20,-0.0287133878854766,-0.00419320343845945,"maxd","Nearest Neighbors"
"470",36,17.7439542356212,10.7181085274518,15.1894929953945,20,-0.0172288297690253,-0.00419320343845945,"maxd","Nearest Neighbors"
"471",34,17.9366850066033,11.3870716191673,15.4652972717821,20,-0.0275043977336675,-0.00419320343845945,"maxd","Nearest Neighbors"
"472",30,18.3361907866202,10.0552339247873,14.8530914289566,20,0.0013561916477167,-0.00419320343845945,"maxd","Nearest Neighbors"
"473",12,17.8961932334448,11.3524415981777,14.9105510251836,20,0.00848106482850442,-0.00419320343845945,"maxd","Nearest Neighbors"
"474",13,18.2927160598732,10.4090991830984,14.9625194383811,20,-0.0124422588680654,-0.00419320343845945,"maxd","Nearest Neighbors"
"475",19,18.0927668631047,12.1940122215658,15.421365841393,20,-0.027131409873093,-0.00419320343845945,"maxd","Nearest Neighbors"
"476",42,17.5372019491154,11.5553032723588,15.2486625243432,20,-0.0186334697785064,-0.00419320343845945,"maxd","Nearest Neighbors"
"477",35,18.1354642383121,10.9695445988224,15.3511937318762,20,-0.0227286933641235,-0.00419320343845945,"maxd","Nearest Neighbors"
"478",7,17.4736290477768,11.19091207959,14.7227274044555,20,0.0115414133439844,-0.00419320343845945,"maxd","Nearest Neighbors"
"479",15,18.1441362867589,11.6483860820827,14.9585184773264,20,0.00592342827350469,-0.00419320343845945,"maxd","Nearest Neighbors"
"480",28,17.8449736646868,12.1087507814304,15.0385019537636,20,-0.00518368121549507,-0.00419320343845945,"maxd","Nearest Neighbors"
"481",29,18.3829269299233,9.6801272938804,15.2643439647328,20,-0.0195604791096022,-0.00419320343845945,"maxd","Nearest Neighbors"
"482",39,20.1105237209692,11.8846159947924,15.4296516414805,20,-0.02395035099531,-0.00419320343845945,"maxd","Nearest Neighbors"
"483",33,18.0617451658315,11.651822544608,15.2410935739675,20,-0.00643380909568024,-0.00419320343845945,"maxd","Nearest Neighbors"
"484",5,18.0609057311558,10.5304902438913,14.9114420433808,20,0.00153044106273494,-0.00419320343845945,"maxd","Nearest Neighbors"
"485",2,18.186878347448,11.5916819890327,15.1125436023527,20,-0.00846570183358879,-0.00419320343845945,"maxd","Nearest Neighbors"
"486",32,18.0106102374681,9.71124983404154,14.6118545935517,20,0.0187610218487856,-0.00419320343845945,"maxd","Nearest Neighbors"
"487",45,18.2930260857819,11.6734885831429,15.1573203516549,20,-0.0127734192725287,-0.00419320343845945,"maxd","Nearest Neighbors"
"488",17,18.0090833657599,11.2139782947662,15.2386321385621,20,-0.0115609322513922,-0.00419320343845945,"maxd","Nearest Neighbors"
"489",24,17.5095153788895,11.796974071181,14.7028768353109,20,0.0112615290809809,-0.00419320343845945,"maxd","Nearest Neighbors"
"490",31,17.9700537349561,10.7371035039901,14.8964226095999,20,0.00195177495279742,-0.00419320343845945,"maxd","Nearest Neighbors"
"491",26,17.8363660272129,10.8590446997144,15.0423057331508,19,-0.00122797192319677,-0.00419320343845945,"maxd","Nearest Neighbors"
"492",4,18.2707604314522,9.91118490856877,14.7222002848537,20,0.0201557852513967,-0.00419320343845945,"maxd","Nearest Neighbors"
"493",37,19.0519638320961,10.8229557641246,15.1177851321927,20,-0.0171993273231584,-0.00419320343845945,"maxd","Nearest Neighbors"
"494",8,17.334147099167,10.085722061391,14.7579379271578,20,0.0150641743255938,-0.00419320343845945,"maxd","Nearest Neighbors"
"495",21,18.0788016156752,10.539657244917,14.5185909296107,20,0.016932586474224,-0.00419320343845945,"maxd","Nearest Neighbors"
"496",48,18.7674633313829,11.5847424338912,15.7633968191422,20,-0.0434505806516974,-0.00419320343845945,"maxd","Nearest Neighbors"
"497",38,18.7271108127269,11.3459447486301,15.3634710312397,20,-0.016295885025168,-0.00419320343845945,"maxd","Nearest Neighbors"
"498",6,18.2066144589515,10.669717798795,14.8297653191998,20,0.0271594478637365,-0.00419320343845945,"maxd","Nearest Neighbors"
"499",50,18.8689234012004,10.7581285198044,15.8947413766796,20,-0.0486072441821569,-0.00419320343845945,"maxd","Nearest Neighbors"
"500",10,18.382070560172,10.191518484803,15.1386659228855,20,-0.0012713251505173,-0.00419320343845945,"maxd","Nearest Neighbors"
"501",21,18.4476500453957,7.91230999411783,14.7161331190271,20,0.00158671425170681,-0.0138201741659718,"mind","Nearest Neighbors"
"502",29,18.1460064510264,11.2998059455225,14.9564835207768,20,-0.0208844733484006,-0.0138201741659718,"mind","Nearest Neighbors"
"503",12,17.0233022082743,10.6941999003395,14.4560464027117,20,-0.00901590718579709,-0.0138201741659718,"mind","Nearest Neighbors"
"504",7,17.4263271926155,10.899713981295,14.137347258037,20,0.0295227070187199,-0.0138201741659718,"mind","Nearest Neighbors"
"505",50,20.8332712012911,13.5496879634559,17.0906407143456,20,-0.0931880741844552,-0.0138201741659718,"mind","Nearest Neighbors"
"506",26,18.3834917001737,9.6801272938804,15.0274766703997,19,-0.00793479535103167,-0.0138201741659718,"mind","Nearest Neighbors"
"507",5,18.5354107568357,11.2104120572085,15.0005363314151,20,0.00244974278069319,-0.0138201741659718,"mind","Nearest Neighbors"
"508",15,17.6075110136226,9.22702325672519,14.30184706496,20,0.010415433119175,-0.0138201741659718,"mind","Nearest Neighbors"
"509",31,18.8067171427454,10.7583317958484,15.2764218262868,20,-0.0200241177162634,-0.0138201741659718,"mind","Nearest Neighbors"
"510",27,17.6937050735869,11.7223027653371,14.8899059575658,20,0.00439514117423563,-0.0138201741659718,"mind","Nearest Neighbors"
"511",41,19.0852396217818,12.6153756854147,15.8738447426148,20,-0.056650974050155,-0.0138201741659718,"mind","Nearest Neighbors"
"512",4,16.4444384295968,9.69430023364611,13.6472309053811,20,0.0421141641966727,-0.0138201741659718,"mind","Nearest Neighbors"
"513",42,18.6870868343884,12.1410181547794,15.9604527437214,20,-0.0440081076750123,-0.0138201741659718,"mind","Nearest Neighbors"
"514",14,17.1268465998718,11.3404779823651,14.6662653946773,20,-0.00129172047124574,-0.0138201741659718,"mind","Nearest Neighbors"
"515",16,17.5506341734015,7.13473240979121,14.4583701088705,20,0.00635854665581917,-0.0138201741659718,"mind","Nearest Neighbors"
"516",1,16.9912218474412,7.95453629990151,13.9307478795957,20,0.0417240658787644,-0.0138201741659718,"mind","Nearest Neighbors"
"517",38,19.0879787894857,11.2392960213928,15.5584380165821,20,-0.0447430127850922,-0.0138201741659718,"mind","Nearest Neighbors"
"518",49,20.7481326931108,13.2492223588856,16.7775741309543,20,-0.0791068114914473,-0.0138201741659718,"mind","Nearest Neighbors"
"519",44,19.3399305423626,11.6395728063313,15.6210280694333,20,-0.0157110125738441,-0.0138201741659718,"mind","Nearest Neighbors"
"520",28,17.9804963276662,11.577858133066,15.0838976213337,20,-0.0244472864631616,-0.0138201741659718,"mind","Nearest Neighbors"
"521",17,17.0959999713228,10.1331504065389,14.4265954450623,20,-0.00113897679698333,-0.0138201741659718,"mind","Nearest Neighbors"
"522",9,17.1717656490554,10.0552339247873,14.0964053731696,20,0.0332700740113324,-0.0138201741659718,"mind","Nearest Neighbors"
"523",25,17.6437598493818,10.994617395134,14.7664703457646,20,0.00635542949394057,-0.0138201741659718,"mind","Nearest Neighbors"
"524",6,16.7796412880781,10.3835254167017,13.8070173864587,20,0.0390037059731203,-0.0138201741659718,"mind","Nearest Neighbors"
"525",11,17.5935785685548,10.8170268125236,14.4947279760102,20,0.00501551175704607,-0.0138201741659718,"mind","Nearest Neighbors"
"526",8,17.5567623185059,10.8251415177598,13.9642597504396,20,0.0272076716908973,-0.0138201741659718,"mind","Nearest Neighbors"
"527",33,18.4182147406479,11.3870716191673,15.232054564188,20,-0.00803778575388099,-0.0138201741659718,"mind","Nearest Neighbors"
"528",20,18.2170727469466,10.5651824636137,14.8520432510728,20,0.00124528302767878,-0.0138201741659718,"mind","Nearest Neighbors"
"529",22,18.1764251807157,11.0670441770256,14.7505463080226,20,-0.00706470355275477,-0.0138201741659718,"mind","Nearest Neighbors"
"530",13,17.6316783032789,11.3742908333706,14.7332185136078,20,-0.0127325912110484,-0.0138201741659718,"mind","Nearest Neighbors"
"531",23,18.5572903183459,12.2838297757556,15.3935925053213,20,-0.0248465102236257,-0.0138201741659718,"mind","Nearest Neighbors"
"532",43,19.1934033326373,10.3718558332621,15.8867211853574,20,-0.0509125983675393,-0.0138201741659718,"mind","Nearest Neighbors"
"533",32,18.4620883299224,10.7585328144156,15.1508931765865,20,-0.0380172257901519,-0.0138201741659718,"mind","Nearest Neighbors"
"534",36,19.1600865292715,12.6446384629907,15.4796921892818,20,-0.0205480847859507,-0.0138201741659718,"mind","Nearest Neighbors"
"535",46,19.2363736163619,11.2501270865552,16.2146777098748,20,-0.0547286455063131,-0.0138201741659718,"mind","Nearest Neighbors"
"536",24,17.9456179800322,11.5142895575271,14.8421482927905,20,-0.000582610124585372,-0.0138201741659718,"mind","Nearest Neighbors"
"537",40,18.5869658485292,11.1882299932666,15.4300273411857,20,-0.0221543094996815,-0.0138201741659718,"mind","Nearest Neighbors"
"538",39,18.5072367271558,12.0786256608326,15.3352029669179,20,-0.0265813141922469,-0.0138201741659718,"mind","Nearest Neighbors"
"539",30,18.2225547760739,11.117337693824,15.0636773012897,20,-0.0102077880463,-0.0138201741659718,"mind","Nearest Neighbors"
"540",45,18.8064554118826,11.3597270678043,15.7903012092083,20,-0.0390575112418986,-0.0138201741659718,"mind","Nearest Neighbors"
"541",2,17.5262344033503,10.6293431343286,14.5623995487139,20,-0.00231868171928698,-0.0138201741659718,"mind","Nearest Neighbors"
"542",47,19.6175390972211,13.4522128471824,16.7161702761182,20,-0.0784095538382485,-0.0138201741659718,"mind","Nearest Neighbors"
"543",48,19.6132493453975,12.6632881657329,16.3167521740856,20,-0.0653657120792388,-0.0138201741659718,"mind","Nearest Neighbors"
"544",19,17.7301711049266,11.379588503653,14.5867058293855,20,0.0182602245192518,-0.0138201741659718,"mind","Nearest Neighbors"
"545",18,18.3324886672153,10.669717798795,14.8349202473746,20,0.0020949784840959,-0.0138201741659718,"mind","Nearest Neighbors"
"546",3,17.35970484584,10.9346016721396,14.7607472815968,20,-0.0106316277295254,-0.0138201741659718,"mind","Nearest Neighbors"
"547",10,17.1186768307432,11.1104399734348,14.0159188633757,20,0.0212727212185941,-0.0138201741659718,"mind","Nearest Neighbors"
"548",35,18.5614007743486,11.5583575350152,15.3565137517022,20,-0.0190281353556618,-0.0138201741659718,"mind","Nearest Neighbors"
"549",34,18.3511074514543,11.9002520035958,15.4698268879548,20,-0.0287936909342036,-0.0138201741659718,"mind","Nearest Neighbors"
"550",37,19.4253049913298,11.9213221670009,15.6820026322317,20,-0.0448422045645534,-0.0138201741659718,"mind","Nearest Neighbors"
